ID,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1976,95853,23200,117961,118343,123125,118784,117906,290919,118786
1977,26313,52316,119596,119597,118292,118293,118294,118295,118296
1978,3853,53081,117961,118343,119598,119433,133686,118424,119435
1979,17308,5063,117961,118300,121108,119928,150810,118331,119929
1980,34583,770,117961,118300,119181,118747,130134,118453,118749
1981,38392,33658,119665,119666,117895,117896,117897,117887,117898
1982,1465,21033,117961,118300,123749,119849,166593,118638,119851
1983,20364,22458,117961,117962,120677,307024,306404,118331,118332
1984,16767,7076,117961,118225,120041,119093,120324,119095,119096
1985,43714,18686,117961,118386,128823,118321,117906,290919,118322
1986,43737,2594,117961,118300,120410,117905,117906,290919,117908
1987,23096,16371,117961,118446,118684,118321,117906,290919,118322
1988,39720,58458,117926,118266,117884,117879,117886,19721,117880
1989,31299,4950,117961,118343,118911,118826,236735,118424,118828
1990,73815,64709,118315,118316,120764,123651,251247,118467,123652
1991,42972,4566,119062,130600,118992,117905,117906,290919,117908
1992,79299,2683,117887,118178,119796,121915,225598,121916,121917
1993,40205,4219,117961,118300,120312,120313,157234,118424,120315
1994,75052,18213,117961,118386,118692,118451,200947,118453,118454
1995,19735,14857,117961,118300,121176,118784,117906,290919,118786
1996,18058,7703,117943,117944,117945,280788,126042,292795,119082
1997,43542,2270,117961,118413,120666,120773,118959,118960,120774
1998,94749,6046,117961,118446,120317,307024,306404,118331,118332
1999,76416,7344,117961,118225,120663,123045,123046,120518,123047
2000,35499,15537,119134,119135,146387,117896,211091,117887,117898
2001,34483,4698,117961,117962,118352,117905,117906,290919,117908
2002,33237,27102,117961,118327,118507,118863,147148,118398,118865
2003,32174,5330,117961,118052,122938,120097,174445,270488,120099
2004,1834,1898,117961,118225,131159,120097,131160,270488,120099
2005,28893,6979,117961,117962,119223,127723,305057,118643,127725
2006,29693,57104,130684,130685,118378,121372,300603,119184,121374
2007,40391,59288,117961,118327,204054,118321,117906,290919,118322
2008,25677,50736,117961,118052,118821,118321,117906,290919,118322
2009,25266,4068,117961,118300,118458,118980,301534,118295,118982
2010,41470,19702,118269,118270,117878,117879,117879,19721,117880
2011,15659,13836,119920,119921,142145,128230,302830,4673,128231
2012,78327,52228,117983,117984,117878,118568,117913,19721,118570
2013,42142,65834,117983,117984,117878,118568,292195,19721,118570
2014,13878,19350,118095,118096,117941,117899,117899,19721,117900
2015,42710,18073,118256,118257,118623,118995,286106,292795,118997
2016,80301,743,117961,118343,120722,118784,117906,290919,118786
2017,80188,6699,117961,118343,119993,117905,117906,290919,117908
2018,23921,51311,117961,118343,121747,119928,136239,118331,119929
2019,18072,16900,118256,118257,118623,126684,193644,292795,126685
2020,13878,13199,117951,117952,117941,117879,117879,19721,117880
2021,76557,17327,117961,118446,118684,118321,117906,290919,118322
2022,6921,21824,117961,118446,118684,118321,117906,290919,118322
2023,73756,3610,119062,119091,118042,118563,118563,270488,118565
2024,17308,49147,118887,118888,123719,118777,279443,308574,118779
2025,31983,21019,117961,118386,128516,126820,132015,118638,126822
2026,6977,70169,117961,118386,118635,131997,131998,131999,132000
2027,41470,3949,117961,117962,118352,118777,279443,308574,118779
2028,34966,99,119920,119921,142145,121594,131163,4673,121596
2029,27177,5317,117961,118300,118825,120344,152816,118424,120346
2030,41569,71401,91261,118026,118202,118784,124402,290919,118786
2031,59023,2598,118169,118170,117945,117946,125711,292795,117948
2032,75324,52347,118573,118574,118042,118043,118043,270488,118046
2033,45041,48492,117961,118225,118403,118321,240983,290919,118322
2034,22271,15791,117961,118225,120663,118777,279443,308574,118779
2035,28294,57758,117961,118343,149210,118702,120065,118704,118705
2036,1281,44062,117961,117962,118910,118784,117906,290919,118786
2037,7543,4452,117961,118052,120671,117905,240983,290919,117908
2038,4675,17835,117961,118225,118403,118451,141500,118453,118454
2039,35886,783,117961,118413,277693,128230,302830,4673,128231
2040,28149,28480,118315,118463,118522,129229,251603,119788,129231
2041,20364,51124,117961,118300,118631,118422,161852,118424,118425
2042,44722,36051,117961,118386,118635,118685,262400,308574,118687
2043,29076,2598,118169,118170,117945,117946,175307,292795,117948
2044,38706,52735,117961,118052,120356,122067,127906,118424,122069
2045,1732,1222,117961,118327,120171,120647,256168,118398,120649
2046,42085,15412,117961,118343,127705,119849,127706,118638,119851
2047,79092,2327,117961,118300,119181,121594,126485,4673,121596
2048,15369,46526,117961,118300,119984,118396,269406,118398,118399
2049,31983,5569,119280,119281,117945,280788,280788,292795,119082
2050,80192,1334,117961,117962,118910,119949,230830,290919,119951
2051,77993,7346,117961,118343,123125,118259,117906,290919,118261
2052,79092,20380,117961,118225,124380,307024,310608,118331,118332
2053,45815,21869,117961,118327,118507,118396,158043,118398,118399
2054,19484,25323,118006,118007,117920,117899,117897,19721,117900
2055,25796,126887,122532,122533,117945,280788,280788,292795,119082
2056,40462,6220,117961,118327,121645,120690,127922,290919,120692
2057,75477,1838,117961,118386,118896,119849,244844,118638,119851
2058,39953,5504,117961,118300,118514,118685,132642,308574,118687
2059,74164,4533,117961,118343,118700,117905,117906,290919,117908
2060,27727,7426,117961,118225,124130,122849,120324,119095,122850
2061,35988,2518,117961,118300,19772,118777,164026,308574,118779
2062,4675,70641,117961,118327,120318,118523,310608,118331,118525
2063,96928,20361,117961,117962,118352,118321,117906,290919,118322
2064,28510,11529,117929,117940,117941,117879,117886,19721,117880
2065,78563,59429,118595,118596,81476,120344,130834,118424,120346
2066,44912,1938,117961,118300,118066,120988,134839,118643,120989
2067,79000,14864,118181,118182,117878,118530,278014,118131,118532
2068,103910,4698,117961,117962,118352,117905,117906,290919,117908
2069,34924,7370,117961,118413,118481,118321,117906,290919,118322
2070,189629,2373,117961,117962,118501,118685,131444,308574,118687
2071,34475,2837,118887,118888,118631,120344,303717,118424,120346
2072,7678,3053,117961,118225,120663,118641,306399,118643,118644
2073,44138,2610,117961,118327,121979,118321,117906,290919,118322
2074,79121,4031,117961,118300,120026,118422,239205,118424,118425
2075,16018,116406,117961,117962,120677,122067,297566,118424,122069
2076,44255,4341,117961,118300,118957,118784,240983,290919,118786
2077,75057,15384,124034,124035,117945,280788,126042,292795,119082
2078,29907,1030,117961,118343,120722,118361,118362,118363,118364
2079,75708,29592,118315,118463,125004,118811,286597,19793,118813
2080,36306,8551,119062,119091,118514,117905,117906,290919,117908
2081,75876,798,118752,119070,119121,280788,280788,292795,119082
2082,20097,1755,117961,117962,119223,125793,137422,118643,125795
2083,15064,17654,117961,118386,118229,118054,120716,117887,118055
2084,33642,67940,117980,118076,117941,118568,136753,19721,118570
2085,41569,71401,91261,118026,118202,118321,117906,290919,118322
2086,80587,2270,117961,118413,120584,120773,118959,118960,120774
2087,75078,41537,122532,123330,120356,122967,189882,119695,122969
2088,17249,4738,117961,118300,118458,120006,311622,118424,120008
2089,80481,1568,117961,118300,120410,118321,117906,290919,118322
2090,19650,19655,117961,117969,121617,131849,233245,121620,131851
2091,79092,17713,117961,118225,122273,118321,117906,290919,118322
2092,38710,23666,118084,118085,117920,117885,117913,117887,117888
2093,25287,3608,117961,118052,120671,119849,139343,118638,119851
2094,75078,56254,118315,118316,123656,118318,120689,118205,118319
2095,302049,126887,122532,122533,117945,280788,280788,292795,119082
2096,3853,17549,117961,118446,119064,120690,136365,290919,120692
2097,42085,4887,117961,118343,118979,120006,310997,118424,120008
2098,17308,5169,119596,119597,118597,118980,153123,118295,118982
2099,75078,3152,117961,118386,118317,137370,138942,124487,137371
2100,15716,13820,117961,118343,118171,120516,256206,120518,120519
2101,31441,25276,117961,118343,121747,118321,117906,290919,118322
2102,37557,81307,131853,131854,128350,128351,128352,118347,128353
2103,73525,6071,117961,118413,122007,118321,117906,290919,118322
2104,42093,57691,117961,117962,120677,122022,265969,119221,122024
2105,43863,6083,117961,117962,122224,117905,117906,290919,117908
2106,106836,17156,117961,118300,118810,123082,197687,19793,123084
2107,36871,69487,117882,117883,117884,117879,117886,19721,117880
2108,16265,1483,117961,117962,118840,124886,143242,118643,124888
2109,109182,53176,117961,117969,120535,118368,124354,117887,118486
2110,5488,5490,117961,117962,5488,120618,304465,118643,120619
2111,75078,92216,118315,118316,120764,118465,175082,118467,118468
2112,27264,44038,117902,117903,118910,128230,302830,4673,128231
2113,39958,4659,117961,118225,120663,118321,117906,290919,118322
2114,80208,3724,117961,118300,120059,118636,135814,118638,118639
2115,20281,25983,117916,117917,118599,179731,118247,117887,117973
2116,1494,2014,117961,117962,117904,119949,311441,290919,119951
2117,79422,41759,118315,118463,119214,118321,117906,290919,118322
2118,15022,7389,117961,118386,118746,118747,239652,118453,118749
2119,43894,5177,117961,118386,125016,118685,178199,308574,118687
2120,42093,4865,117961,118343,121710,118422,300136,118424,118425
2121,40997,2299,117961,117962,119223,123737,131844,118960,123738
2122,44944,15904,117961,118052,118053,118636,121809,118638,118639
2123,38205,31851,118185,31010,117884,117879,117886,19721,117880
2124,75901,64710,117961,118446,121667,118777,279443,308574,118779
2125,79092,2270,117961,118413,120584,120773,118959,118960,120774
2126,75078,13851,117961,118386,118522,307024,294485,118331,118332
2127,27082,26009,117961,118446,119986,118777,279443,308574,118779
2128,38704,13201,117951,117952,117941,117885,117886,117887,117888
2129,33620,7539,117961,118343,119987,117905,117906,290919,117908
2130,42085,51243,117961,118300,123055,120344,134311,118424,120346
2131,35966,1140,118212,118213,118352,118321,117906,290919,118322
2132,74071,26312,138798,138799,120539,118321,117906,290919,118322
2133,37630,671,117961,117962,118352,118321,240983,290919,118322
2134,75078,41759,118315,118463,119214,118784,121926,290919,118786
2135,4675,13812,117961,118225,118320,120690,120691,290919,120692
2136,34148,1938,117961,118300,118066,179731,304465,117887,117973
2137,25098,54248,117961,118327,120559,120618,304465,118643,120619
2138,33896,745,117961,118300,120722,118451,142600,118453,118454
2139,79121,15542,117961,118300,118395,123067,300044,118398,123068
2140,31009,27214,117961,118386,118692,118321,117906,290919,118322
2141,4675,17713,117961,118225,122273,118784,147114,290919,118786
2142,80713,7253,117961,118225,118403,118321,117906,290919,118322
2143,6977,7553,117961,118225,118403,117905,117906,290919,117908
2144,16191,25618,117961,118327,118320,118321,117906,290919,118322
2145,31200,1030,117961,118343,120722,118361,118362,118363,118364
2146,44908,79111,117961,118343,119945,119928,231633,118331,119929
2147,40867,70168,117961,118052,121949,307024,310608,118331,118332
2148,43877,118151,118079,118080,117878,120990,127602,118398,120992
2149,77249,51226,117961,118327,118320,118641,164752,118643,118644
2150,29076,15459,118169,118170,135245,259173,143905,292795,118943
2151,91111,19717,117961,117962,118352,118321,117906,290919,118322
2152,73108,1730,117902,117903,118507,120990,120991,118398,120992
2153,70811,25237,117961,117962,118910,118321,117906,290919,118322
2154,972,51287,117961,118343,119598,120344,195290,118424,120346
2155,28807,4576,117961,118327,118391,117905,117906,290919,117908
2156,80789,8234,117961,118300,118783,118321,117906,290919,118322
2157,21750,7651,117961,118386,118746,117905,117906,290919,117908
2158,76860,7411,117961,118386,118746,118451,152307,118453,118454
2159,20292,46571,117922,117923,117920,118568,159847,19721,118570
2160,74051,3949,117961,117962,118352,118777,128848,308574,118779
2161,33239,1725,117902,117903,118507,118028,118368,117887,118030
2162,42085,20495,118219,118220,117941,117879,117897,19721,117880
2163,74115,7807,117961,118327,118518,118207,190710,270488,118209
2164,34651,17614,117902,118041,118042,118043,118044,270488,118046
2165,34924,3000,117961,118225,120551,118321,118448,290919,118322
2166,17308,52105,118595,118596,81476,118422,170384,118424,118425
2167,18255,1409,117961,118300,118437,118685,139689,308574,118687
2168,75078,5697,117961,118386,118692,118321,117906,290919,118322
2169,27323,16855,117961,118225,119092,122849,120324,119095,122850
2170,39331,71189,117961,118386,121883,119962,168365,118205,119964
2171,75901,4931,118290,118291,119488,118293,119489,118295,118296
2172,23921,55064,126918,126919,118042,118043,146409,270488,118046
2173,28315,72209,117961,118225,124948,118747,235735,118453,118749
2174,91167,18220,117961,118052,118867,118321,117906,290919,118322
2175,18913,27872,118090,118091,117912,117879,117886,19721,117880
2176,278393,51124,117961,118300,118631,118422,161852,118424,118425
2177,13878,13386,118219,118220,118221,117879,117897,19721,117880
2178,278393,23614,117961,118300,117878,122129,124893,121916,122131
2179,4675,5916,117961,118446,16232,117905,117906,290919,117908
2180,15797,112642,119301,119302,119303,117905,117906,290919,117908
2181,75445,27515,118953,118954,117884,117879,117886,19721,117880
2182,73176,13577,117961,117962,117963,118811,286597,19793,118813
2183,79092,39027,117961,118327,123757,118054,169823,117887,118055
2184,76888,5063,117961,118300,121108,119928,150810,118331,119929
2185,76299,79901,117959,117960,117941,117885,117913,117887,117888
2186,4675,4589,117961,118327,120383,117905,290919,290919,117908
2187,45019,8147,117961,118327,145424,117905,117906,290919,117908
2188,19816,3692,117961,118413,120370,121594,170665,4673,121596
2189,78560,124899,117961,118327,120171,120647,249497,118398,120649
2190,20803,1080,117961,118327,118378,118451,151171,118453,118454
2191,4675,18181,117961,118343,118514,118321,117906,290919,118322
2192,76798,8085,117961,118300,118535,118321,147045,290919,118322
2193,75901,3113,117961,118343,119598,119433,127160,118424,119435
2194,17092,53150,119062,119091,128935,120647,129274,118398,120649
2195,19713,2003,118550,118551,118378,118636,234852,118638,118639
2196,41378,5083,117961,118300,121108,120344,267189,118424,120346
2197,20351,46224,117961,118327,118378,120952,130134,118453,120954
2198,97017,2291,117961,118225,122273,120516,189220,120518,120519
2199,15662,3692,117961,118413,126229,121594,207709,4673,121596
2200,7543,4933,117961,118300,118458,307024,301218,118331,118332
2201,17249,17058,117961,118300,118301,120344,267615,118424,120346
